date,SLP,RH2m,TMP2m,TMP2m_max,TMP2m_min,U10m,V10m,WS,WD,QV2m,PRCP,PS,PRmsl,PS_Pa
2021-04-24,100.93,69.78,29.07,29.83,28.39,2.02,-1.72,2.71,310.5,17.49,0.33,100.86,100930.0,100860.0
2021-04-25,100.95,69.38,28.82,29.66,27.91,1.22,-0.2,1.3,279.1,17.12,0.09,100.88,100950.0,100880.0
2021-04-26,100.96,65.69,29.32,30.07,28.36,1.4,-0.16,1.5,276.7,16.69,0.01,100.89,100960.0,100890.0
2021-04-27,101.0,64.35,29.79,30.4,28.96,1.2,-0.87,1.72,305.7,16.8,0.03,100.94,101000.0,100940.0
2021-04-28,101.05,65.3,29.83,30.58,29.1,0.16,-0.6,0.75,344.5,17.07,0.16,100.98,101050.0,100980.0
2021-04-29,101.0,70.58,29.14,30.09,28.31,0.41,-0.19,1.07,294.4,17.75,1.17,100.93,101000.0,100930.0
2021-04-30,100.95,68.59,29.31,30.03,28.54,-0.58,1.0,1.24,149.6,17.42,0.41,100.89,100950.0,100890.0
2021-05-01,100.97,64.56,29.83,30.68,28.88,-0.59,0.67,0.95,138.7,16.87,0.11,100.9,100970.0,100900.0
2021-05-02,100.94,68.37,30.11,30.99,29.3,-2.16,-0.14,2.23,86.2,18.21,0.31,100.87,100940.0,100870.0
2021-05-03,100.81,74.26,29.68,30.04,29.17,-2.3,-0.19,2.39,85.3,19.33,1.53,100.74,100810.0,100740.0
2021-05-04,100.8,71.09,29.96,30.39,29.31,-0.71,0.03,1.41,92.7,18.8,1.53,100.74,100800.0,100740.0
2021-05-05,100.83,72.32,29.97,30.37,29.44,-1.47,-0.21,1.79,81.8,19.13,1.13,100.76,100830.0,100760.0
2021-05-06,101.0,72.82,29.67,30.23,29.28,-2.87,0.08,3.1,91.6,18.91,4.18,100.93,101000.0,100930.0
2021-05-07,101.0,78.08,28.88,29.58,28.3,-2.67,-0.24,2.86,84.9,19.38,10.37,100.93,101000.0,100930.0
2021-05-08,100.94,79.18,28.15,28.53,27.89,-2.23,1.77,2.97,128.4,18.84,3.95,100.87,100940.0,100870.0
2021-05-09,100.82,72.49,29.0,29.87,27.79,-0.23,1.73,1.92,172.4,18.11,0.76,100.75,100820.0,100750.0
2021-05-10,100.82,71.26,29.68,30.32,28.9,-0.04,1.21,1.27,178.3,18.54,2.2,100.75,100820.0,100750.0
2021-05-11,100.77,71.52,29.97,30.52,29.31,0.23,0.89,1.31,194.4,18.93,0.41,100.7,100770.0,100700.0
2021-05-12,100.67,73.53,29.99,30.48,29.47,0.99,0.98,1.61,225.4,19.52,0.15,100.61,100670.0,100610.0
2021-05-13,100.61,74.2,30.2,30.61,29.67,0.89,0.28,1.78,252.6,19.96,0.25,100.55,100610.0,100550.0
2021-05-14,100.6,73.72,30.42,30.73,30.01,1.07,0.5,1.3,245.1,20.08,0.1,100.53,100600.0,100530.0
2021-05-15,100.69,73.11,30.46,30.96,30.0,0.25,-0.42,1.18,329.3,19.95,0.17,100.62,100690.0,100620.0
2021-05-16,100.72,72.58,30.68,31.45,29.87,0.25,-0.76,1.4,341.7,20.04,6.12,100.66,100720.0,100660.0
2021-05-17,100.82,76.57,30.25,30.59,29.71,1.68,0.73,1.97,246.7,20.61,1.75,100.75,100820.0,100750.0
2021-05-18,100.87,79.61,29.1,29.57,28.87,1.7,1.35,2.39,231.6,20.06,8.76,100.81,100870.0,100810.0
2021-05-19,100.83,80.11,28.28,28.73,28.03,2.15,-0.53,2.47,284.0,19.24,4.0,100.77,100830.0,100770.0
2021-05-20,100.82,83.23,28.5,28.87,28.06,2.81,2.42,4.1,229.3,20.27,56.08,100.75,100820.0,100750.0
2021-05-21,100.83,82.75,29.13,29.5,28.72,7.74,4.29,8.88,241.0,20.89,28.02,100.76,100830.0,100760.0
2021-05-22,100.8,80.18,29.27,29.58,29.11,6.68,3.05,7.37,245.4,20.41,47.52,100.73,100800.0,100730.0
2021-05-23,100.69,82.19,29.45,29.96,29.09,5.97,5.98,8.48,224.9,21.17,30.52,100.63,100690.0,100630.0
2021-05-24,100.58,79.97,29.74,30.11,29.36,8.98,8.73,12.56,225.8,20.97,10.26,100.52,100580.0,100520.0
